# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-10-03 11:29:28 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01578310 SUSQUEHANNA RIVER AT CONOWINGO, MD
# -----------------------------------------------------------------------------------
#
# Data provided for site 01578310
#            TS   parameter     Description
#         69542       00060     Discharge, cubic feet per second
#         69543       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	69542_00060	69542_00060_cd	69543_00065	69543_00065_cd
USGS	01578310	2016-10-13 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 08:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 08:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 09:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 09:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 09:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 09:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 10:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 10:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 10:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 10:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 11:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 11:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 11:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 11:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 12:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 12:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 12:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 12:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 13:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 13:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 13:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 13:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 14:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 14:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 14:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 14:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 15:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 15:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 15:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 17:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 17:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 17:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 17:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 18:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-13 18:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 18:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 18:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 19:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 19:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-13 19:30	EDT	6070	A	9.50	A
USGS	01578310	2016-10-13 19:45	EDT	16200	A	11.16	A
USGS	01578310	2016-10-13 20:00	EDT	26300	A	12.28	A
USGS	01578310	2016-10-13 20:15	EDT	31400	A	12.75	A
USGS	01578310	2016-10-13 20:30	EDT	29000	A	12.54	A
USGS	01578310	2016-10-13 20:45	EDT	23100	A	11.96	A
USGS	01578310	2016-10-13 21:00	EDT	23900	A	12.04	A
USGS	01578310	2016-10-13 21:15	EDT	30400	A	12.66	A
USGS	01578310	2016-10-13 21:30	EDT	33200	A	12.91	A
USGS	01578310	2016-10-13 21:45	EDT	34500	A	13.02	A
USGS	01578310	2016-10-13 22:00	EDT	34900	A	13.05	A
USGS	01578310	2016-10-13 22:15	EDT	35300	A	13.08	A
USGS	01578310	2016-10-13 22:30	EDT	35500	A	13.10	A
USGS	01578310	2016-10-13 22:45	EDT	35600	A	13.11	A
USGS	01578310	2016-10-13 23:00	EDT	24100	A	12.06	A
USGS	01578310	2016-10-13 23:15	EDT	14700	A	10.95	A
USGS	01578310	2016-10-13 23:30	EDT	9320	A	10.10	A
USGS	01578310	2016-10-13 23:45	EDT	6560	A	9.60	A
USGS	01578310	2016-10-14 00:00	EDT	5470	A	9.37	A
USGS	01578310	2016-10-14 00:15	EDT	4990	A	9.26	A
USGS	01578310	2016-10-14 00:30	EDT	4750	A	9.20	A
USGS	01578310	2016-10-14 00:45	EDT	4550	A	9.15	A
USGS	01578310	2016-10-14 01:00	EDT	4510	A	9.14	A
USGS	01578310	2016-10-14 01:15	EDT	4430	A	9.12	A
USGS	01578310	2016-10-14 01:30	EDT	4390	A	9.11	A
USGS	01578310	2016-10-14 01:45	EDT	4350	A	9.10	A
USGS	01578310	2016-10-14 02:00	EDT	4310	A	9.09	A
USGS	01578310	2016-10-14 02:15	EDT	4310	A	9.09	A
USGS	01578310	2016-10-14 02:30	EDT	4310	A	9.09	A
USGS	01578310	2016-10-14 02:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 03:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 03:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 03:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 03:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 04:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 04:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 04:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 04:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 05:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 05:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 05:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 05:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 06:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 06:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 06:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 06:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 07:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 07:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 07:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 07:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 08:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 08:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 08:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 08:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 09:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 09:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 09:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 09:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 10:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 10:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 10:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 10:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 11:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 11:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 11:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 11:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 12:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 12:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 12:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 12:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 13:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 13:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 13:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 13:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 14:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 14:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 14:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 14:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 15:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-14 15:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 15:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 15:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 16:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 16:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 16:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 16:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 17:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 17:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 17:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 17:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 18:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 18:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 18:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-14 18:45	EDT	4830	A	9.22	A
USGS	01578310	2016-10-14 19:00	EDT	12000	A	10.56	A
USGS	01578310	2016-10-14 19:15	EDT	20100	A	11.63	A
USGS	01578310	2016-10-14 19:30	EDT	24200	A	12.07	A
USGS	01578310	2016-10-14 19:45	EDT	24800	A	12.13	A
USGS	01578310	2016-10-14 20:00	EDT	25400	A	12.19	A
USGS	01578310	2016-10-14 20:15	EDT	25800	A	12.23	A
USGS	01578310	2016-10-14 20:30	EDT	25900	A	12.24	A
USGS	01578310	2016-10-14 20:45	EDT	25900	A	12.24	A
USGS	01578310	2016-10-14 21:00	EDT	25900	A	12.24	A
USGS	01578310	2016-10-14 21:15	EDT	19700	A	11.58	A
USGS	01578310	2016-10-14 21:30	EDT	11900	A	10.54	A
USGS	01578310	2016-10-14 21:45	EDT	7800	A	9.83	A
USGS	01578310	2016-10-14 22:00	EDT	5930	A	9.47	A
USGS	01578310	2016-10-14 22:15	EDT	5250	A	9.32	A
USGS	01578310	2016-10-14 22:30	EDT	4870	A	9.23	A
USGS	01578310	2016-10-14 22:45	EDT	4710	A	9.19	A
USGS	01578310	2016-10-14 23:00	EDT	4550	A	9.15	A
USGS	01578310	2016-10-14 23:15	EDT	4430	A	9.12	A
USGS	01578310	2016-10-14 23:30	EDT	4390	A	9.11	A
USGS	01578310	2016-10-14 23:45	EDT	4310	A	9.09	A
USGS	01578310	2016-10-15 00:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-15 00:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-15 00:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-15 00:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-15 01:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-15 01:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-15 01:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-15 01:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 02:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-15 02:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 02:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 02:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 03:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 03:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 03:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 03:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 04:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 05:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 05:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 06:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 06:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 08:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 08:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 09:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 09:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 09:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 09:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-15 10:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 10:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 10:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 12:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 12:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 12:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 12:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 13:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 13:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 13:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 13:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 14:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 14:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 14:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 14:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 15:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 15:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 15:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 17:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 17:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 17:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 17:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 18:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 18:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 18:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 18:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 19:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 19:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 19:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 19:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 20:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 20:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-15 20:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 20:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 21:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 21:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 21:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 21:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 22:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 22:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 22:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 22:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 23:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 23:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 23:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-15 23:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 00:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 00:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 00:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 00:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 01:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 01:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 01:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 01:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 02:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 02:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 02:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 02:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 03:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 03:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 03:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 03:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 04:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 05:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 05:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 06:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 06:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 08:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 08:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 09:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 09:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-16 09:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-16 09:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-16 10:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 10:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-16 10:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 12:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 12:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 12:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 12:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 13:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 13:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 13:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 13:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 14:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 14:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 14:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 14:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 15:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-16 15:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 15:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 17:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 17:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 17:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 17:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 18:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 18:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 18:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 18:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 19:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 19:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 19:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 19:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 20:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 20:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 20:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 20:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 21:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 21:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 21:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 21:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 22:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 22:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 22:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 22:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 23:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 23:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 23:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-16 23:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 00:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 00:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 00:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 00:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 01:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 01:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 01:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 01:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 02:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 02:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 02:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 02:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 03:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 03:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 03:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 03:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 04:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 05:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 05:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 06:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 06:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 08:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 08:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 09:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 09:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 09:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 09:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 10:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 10:15	EDT	4130	A	9.04	A
