Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB2.2,8/4/10,9:42:00,12.5,,,9,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,7,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,5,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,3,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,2,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,1,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/4/10,9:42:00,12.5,,,0.5,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,11,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,9,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,7,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,5,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,3,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,2,WTEMP,27.4,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,1,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,7/14/10,10:00:00,12.5,,,0.5,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,11,WTEMP,25.8,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,9,WTEMP,25.9,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,7,WTEMP,26,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,5,WTEMP,26,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,3,WTEMP,26.2,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,2,WTEMP,26.3,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,1,WTEMP,26.5,DEG C,39.34873,-76.17579
CB2.2,6/23/10,8:23:00,12.1,,,0.5,WTEMP,26.5,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,11,WTEMP,24.2,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,9,WTEMP,24.3,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,7,WTEMP,24.4,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,5,WTEMP,24.5,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,3,WTEMP,24.6,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,2,WTEMP,24.8,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,1,WTEMP,24.9,DEG C,39.34873,-76.17579
CB2.2,6/3/10,8:15:00,12.1,,,0.5,WTEMP,24.8,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,12,WTEMP,15.8,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,11,WTEMP,15.9,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,10,WTEMP,16,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,9,WTEMP,16,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,8,WTEMP,16.2,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,7,WTEMP,16.2,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,5,WTEMP,16.2,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,3,WTEMP,16.2,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,2,WTEMP,16.2,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,1,WTEMP,16.3,DEG C,39.34873,-76.17579
CB2.2,5/12/10,9:40:00,13,8.5,8.5,0.5,WTEMP,16.3,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,12,WTEMP,12.8,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,11,WTEMP,13,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,10,WTEMP,13.1,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,9,WTEMP,13.2,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,8,WTEMP,13.7,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,7,WTEMP,14.3,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,6,WTEMP,14.4,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,5,WTEMP,14.5,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,4,WTEMP,14.6,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,3,WTEMP,14.6,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,2,WTEMP,14.7,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,1,WTEMP,14.8,DEG C,39.34873,-76.17579
CB2.2,4/14/10,9:52:00,13,7.5,8.5,0.5,WTEMP,14.9,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,11,WTEMP,2.6,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,9,WTEMP,2.4,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,8,WTEMP,2.4,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,7,WTEMP,2.2,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,6,WTEMP,2,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,5,WTEMP,1.8,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,4,WTEMP,1.6,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,3,WTEMP,1.4,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,2,WTEMP,1.4,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,1,WTEMP,1.4,DEG C,39.34873,-76.17579
CB2.2,1/20/00,10:36:00,14.5,4.5,6.5,0.5,WTEMP,1.4,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,12,WTEMP,9.5,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,12,WTEMP,9.5,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,11,WTEMP,9.2,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,10,WTEMP,8.9,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,9,WTEMP,8.7,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,8,WTEMP,8.6,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,7,WTEMP,8.6,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,6,WTEMP,8.4,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,5,WTEMP,8.4,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,3,WTEMP,8.3,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,2,WTEMP,8.3,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,1,WTEMP,8.2,DEG C,39.34873,-76.17579
CB2.2,12/8/99,9:57:00,14.5,10.5,11.5,0.5,WTEMP,8.2,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,11,WTEMP,13.3,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,9,WTEMP,13.3,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,7,WTEMP,13.3,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,5,WTEMP,13.2,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,3,WTEMP,13.2,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,1,WTEMP,13.2,DEG C,39.34873,-76.17579
CB2.2,11/4/99,7:52:00,14.5,,,0.5,WTEMP,13.2,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,11,WTEMP,11.2,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,9,WTEMP,11.4,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,7,WTEMP,11.4,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,6,WTEMP,11.6,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,5,WTEMP,11.7,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,3,WTEMP,11.7,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,1,WTEMP,11.7,DEG C,39.34873,-76.17579
CB2.2,4/27/88,8:30:00,12,5.5,6.5,0.5,WTEMP,11.7,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,10,WTEMP,9.9,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,9,WTEMP,9.9,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,8,WTEMP,9.9,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,7,WTEMP,9.9,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,6,WTEMP,10,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,5,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,4,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,3,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,1,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,4/13/88,8:30:00,11.5,5.5,7.5,0.5,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,3/30/88,9:05:00,8.7,,,7,WTEMP,9.3,DEG C,39.34873,-76.17579
CB2.2,3/30/88,9:05:00,8.7,,,5,WTEMP,9.3,DEG C,39.34873,-76.17579
CB2.2,3/30/88,9:05:00,8.7,,,3,WTEMP,9.3,DEG C,39.34873,-76.17579
CB2.2,3/30/88,9:05:00,8.7,,,1,WTEMP,9.5,DEG C,39.34873,-76.17579
CB2.2,3/30/88,9:05:00,8.7,,,0.5,WTEMP,9.8,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,9,WTEMP,5,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,9,WTEMP,5,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,8,WTEMP,5.1,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,7,WTEMP,5.2,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,6,WTEMP,5.3,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,5,WTEMP,5.3,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,3,WTEMP,5.3,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,1,WTEMP,5.2,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,0.5,WTEMP,5.2,DEG C,39.34873,-76.17579
CB2.2,3/18/88,8:25:00,10,7.5,8.5,0.2,WTEMP,5.3,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,11,WTEMP,2,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,9,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,7,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,5,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,3,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,1,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,2/24/88,9:10:00,13,,,0.5,WTEMP,1.9,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,9,WTEMP,6.1,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,9,WTEMP,6.1,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,7,WTEMP,5.1,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,5,WTEMP,5,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,3,WTEMP,5,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,1,WTEMP,4.5,DEG C,39.34873,-76.17579
CB2.2,12/16/87,9:00:00,10,7.5,7.5,0.5,WTEMP,4.5,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,12,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,11,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,9,WTEMP,10.1,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,7,WTEMP,10,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,6,WTEMP,10,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,5,WTEMP,9.9,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,3,WTEMP,10,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,2,WTEMP,10,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,1,WTEMP,10.2,DEG C,39.34873,-76.17579
CB2.2,11/18/87,9:24:00,13,6.5,6.5,0.5,WTEMP,10.3,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,11,WTEMP,15.8,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,9,WTEMP,15.8,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,7,WTEMP,15.7,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,6,WTEMP,15.6,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,5,WTEMP,15.5,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,3,WTEMP,15.4,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,1,WTEMP,15.3,DEG C,39.34873,-76.17579
CB2.2,10/21/87,8:40:00,13,,,0.5,WTEMP,15.3,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,11,WTEMP,22.8,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,10,WTEMP,22.8,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,9,WTEMP,22.8,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,8,WTEMP,22.8,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,7,WTEMP,22.7,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,6,WTEMP,22.7,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,5,WTEMP,22.7,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,4,WTEMP,22.5,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,3,WTEMP,22.5,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,2,WTEMP,22.5,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,1,WTEMP,22.4,DEG C,39.34873,-76.17579
CB2.2,9/16/09,10:17:00,12.5,5.5,5.5,0.5,WTEMP,22.4,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,11,WTEMP,28,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,11,WTEMP,28,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,10,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,9,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,8,WTEMP,28,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,7,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,6,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,5,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,4,WTEMP,28.1,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,3,WTEMP,28,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,2,WTEMP,27.9,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,1,WTEMP,27.9,DEG C,39.34873,-76.17579
CB2.2,8/26/09,8:35:00,12,2.5,9.5,0.5,WTEMP,27.9,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,11,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,10,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,9,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,8,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,7,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,6,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,5,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,4,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,3,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,2,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,1,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,8/12/09,9:56:00,12.5,,,0.5,WTEMP,27.5,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,5,WTEMP,27,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,3,WTEMP,27,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,2,WTEMP,27,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,1,WTEMP,27,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,0.5,WTEMP,26.9,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,11,WTEMP,26.8,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,9,WTEMP,26.9,DEG C,39.34873,-76.17579
CB2.2,7/29/09,8:37:00,12,,,7,WTEMP,26.9,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,11,WTEMP,25.4,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,10,WTEMP,25.2,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,9,WTEMP,25.3,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,8,WTEMP,25.3,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,7,WTEMP,25.3,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,6,WTEMP,25.3,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,5,WTEMP,25.4,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,4,WTEMP,25.4,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,3,WTEMP,25.5,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,2,WTEMP,25.5,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,1,WTEMP,25.5,DEG C,39.34873,-76.17579
CB2.2,7/15/09,10:01:00,12.5,2.5,2.5,0.5,WTEMP,25.6,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,11,WTEMP,22.6,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,10,WTEMP,22.8,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,9,WTEMP,22.9,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,8,WTEMP,23,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,7,WTEMP,23.1,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,6,WTEMP,23.2,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,5,WTEMP,23.3,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,4,WTEMP,23.2,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,3,WTEMP,23.2,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,2,WTEMP,23.1,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,1,WTEMP,23.1,DEG C,39.34873,-76.17579
CB2.2,6/17/09,9:56:00,12.5,4.5,4.5,0.5,WTEMP,23.1,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,11,WTEMP,19.6,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,9,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,7,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,5,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,3,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,1,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,10/5/99,14:34:00,14.5,,,0.5,WTEMP,19.5,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,11,WTEMP,21.7,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,11,WTEMP,21.7,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,10,WTEMP,21.6,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,9,WTEMP,21.3,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,8,WTEMP,21.1,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,7,WTEMP,20.5,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,6,WTEMP,20.5,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,5,WTEMP,20.5,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,3,WTEMP,20.5,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,1,WTEMP,20.4,DEG C,39.34873,-76.17579
CB2.2,9/22/99,9:50:00,14.5,7.5,9.5,0.5,WTEMP,20.5,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,10,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,9,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,8,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,7,WTEMP,27.7,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,6,WTEMP,27.7,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,5,WTEMP,27.7,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,4,WTEMP,27.7,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,3,WTEMP,27.7,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,2,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,1,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/18/99,8:17:00,14.5,2.5,2.5,0.5,WTEMP,27.6,DEG C,39.34873,-76.17579
CB2.2,8/5/99,8:16:00,14.5,1.5,9.5,11,WTEMP,27.3,DEG C,39.34873,-76.17579
CB2.2,8/5/99,8:16:00,14.5,1.5,9.5,11,WTEMP,27.3,DEG C,39.34873,-76.17579
CB2.2,8/5/99,8:16:00,14.5,1.5,9.5,10,WTEMP,27.4,DEG C,39.34873,-76.17579
